row_id,wallet,canonical_lock_hash,dataset_version,collection_state,sampling_stratum,lifetime_tx_count,legacy_proxy_label
406,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdcdz8fzqaqzeecdt5u5yp9nvq3ewesgzgf9jqeg,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
407,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdcr3ezl9ktveg4fpuujzgrnel0nnjvjxc2gf480,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
408,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqddm8ppq3gz8gz0d9ap6z8nc3r662npn2cuxk9f0,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
409,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqddtncxgn0wga0mctct2p6k2ueqd36ju3qqqmeqa,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
410,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqddw45fnzxhfmsxwuf7m82k5vyynsfvkxqu8209y,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
411,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqddyz6vl88hqfhcrfv55xpqzan04myfn7qweufsa,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
412,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdecf6s2f7hfuvugqq5nz3x27zzsrrqshqsr3wyc,,ckb-behaviour-dataset-v1,COMPLETE,1-10,1,human_like
413,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdenac4ykevnaxl2ltarf6y37hps3nxxjc4ckfhj,,ckb-behaviour-dataset-v1,COMPLETE,11-50,28,human_like
414,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdev2qemedc4lercjj2ys3acwf4d6nj7jcprg6sq,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
415,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdev8tckcmflyqm9ucs7dkfaqjhfp6ar7cxed08m,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
416,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdfns4fvs0a50j3y45mp3rvv4ey7zezy2gxmf4rg,,ckb-behaviour-dataset-v1,COMPLETE,11-50,14,human_like
417,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdfpcl42753m0xgau9yefhgfxukx83dwysy7tdl3,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
418,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdfrg70ray5qv8exnujxdgmhkfkyck7n7gu8vspl,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
419,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdfunuqtrj99lz8app7uqjmdr2ecx6wwfc62xrtm,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
420,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdg04rll0lnjdvdyp2zpqguqkmnye6vmnsd4vft5,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1046,bot_like
421,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdg5awuqp2zuwnvjcr753hh38ml5ywd5rgpg79nw,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
422,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdgjmn0k90sa3q24g3lr6qmgv5hqdjdjwcm7mukc,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1095,bot_like
423,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdgnkvezzetd5sg79nkv9t3fhfwtx3euxct5fja8,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
424,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdh26mj0xls204ndg9lsdptdz0zu0jdmycngh5ht,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
425,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdhf3xqk7tf9antv2mxh6ptvwq3sqhptwgat9tmx,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
426,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdhlh26x095s6eayfehscs0g3w7a35xeps0kzd64,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,501-1000,526,
427,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdhxwwku2qxwcj784l5slje2tsa76nlgvsawdc7v,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
428,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdhyzsujyst3daq3tuqale3rse4mm623zs6juzyw,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
429,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdj4r9tvue7rvadva3kshjcqzyjdhzxxrcz5nngn,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
430,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdj4umj7up8wpnzcfyfluuedu62pk2sk2c5lwnrt,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,1001-5000,1585,bot_like
431,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdjlu4rl6rwlf2zak4lawpv7z6ctq54rtcvm0g0r,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
432,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdjrz3ca0mahypy72j7rhkj6fwn4w96q4gac8ygv,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1563,bot_like
433,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdjsydf39sklhfvtfnk57vvd7d2vn4kxwqpr3prn,,ckb-behaviour-dataset-v1,COMPLETE,201-500,204,
434,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdk6t85vllv37se5ng6rpnz7x30clgdy6qsped2w,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
435,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdkf3np6u8zr6msvqgmz8d5jw54pdr2fmqdfqye6,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
436,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdkkkugnz4gyqn76qczl78zlnzalysguqql53kq3,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,3591,bot_like
437,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdkqd8la4z3aqeh8v4c3fdsr4efuxf9slcdenyvw,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
438,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdktl2pnd9nrh6fna6ydh5sv34z4cx59mg2d5yh4,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
439,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdky4g0e4e0tlevpst9faknfgax24dmppgd6t08h,,ckb-behaviour-dataset-v1,COMPLETE,1-10,1,human_like
440,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdlnnrld5uyndfrw0xxnpmpf435242xl2ccrge5g,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
441,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdly7vzugjpxpzy4wc8u8dkpt6gmv2kknsw36cs0,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,bot_like
442,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdm3dkt45znks4ckxyvgrn6s8e2fycz7tqhatyac,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
443,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdmttx5ka8lg5ejf2q9rxnmu5vavlpcy7c2frlzd,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1538,bot_like
444,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdmvgx9866nn68gsfshgy660unf97wzfcgcxrvec,,ckb-behaviour-dataset-v1,COMPLETE,5000+,9852,bot_like
445,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdn85jtpzkk24ga7vprxcupwkw8h2kmcpgnkw4s2,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
446,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdn9q3qlnujce8h263s33pjaj5qh5qt3vsk79ynl,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
447,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdne0ytvmzxf5yzrvn62eankg4qhv59ehchtu9ws,,ckb-behaviour-dataset-v1,COMPLETE,1-10,3,human_like
448,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdnf5k8qs7pk0hdjmhrpcxayy4tzmp40lq0s0q8x,,ckb-behaviour-dataset-v1,COMPLETE,1-10,1,human_like
449,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdnvsjyahhu4hnqmv5aqy06jk7p289qcsck64eed,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
450,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdp3dnne6ul02tzh9g87fpdf65u9u2367sjy90lu,,ckb-behaviour-dataset-v1,COMPLETE,1-10,3,human_like
451,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdpglw7yx2vzsuu2hz4f0zqmm7ujn4gzrcpt9myf,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
452,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqex3u79vvhdzdfu66k5rd877nwea2xhszxnv47,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,2242,bot_like
453,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqpaqujjqztsvqsckxxryqkyar5g229ls79xsux,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
454,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqq677slvjxejspzxxuyrz3r8m4glpqrqve4u4k,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
455,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqrmx3gfghxmm3m5dj4vm27j5ke9kvw9qmr8lwp,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
456,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqxnfeggrmljfnrf8nvsnv26xv4rvyhwsztv7ae,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
457,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdqyzqvyyqgdw9qdu9tsfwfj2j3qj05ams2m6zwh,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
458,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdrc0cvrk8yuh4248eumm00tj6la4285jgtkf6ge,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
459,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdrfqfkxp3pgctx8k974q9l9pyupmrdrwq8je3v0,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
460,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdrke350wl8qag3cv75pp4q2zh9wurf25c8csrmu,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,bot_like
461,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdsczh9v0wp9w3p7th99t7kdf5sscfsd5g5w0zah,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
462,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdswxz9w93ffp2dkdr4gjgyw6akpd9ml2sc3j7ft,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
463,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdt92zgl8jjrkgz0lvvcmvh06uyef3srccr6lysh,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1287,bot_like
464,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdt98afh6ut08gr6g4k34d0qwjwc4jufwsxewns3,,ckb-behaviour-dataset-v1,COMPLETE,1-10,1,human_like
465,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdtejzc329up3s665cxswczse77neqxr2c6uk0jz,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
466,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdtjy373hqrz0x0dh8qeq90xcwm7ks5gnghey3u8,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1165,bot_like
467,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdtr9km5rjdrntcf4a5jh7u55rl8rurp2snsf7v6,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
468,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdtx60cacasvak8s6a7umwganlkyrk2vvgmj2zdf,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,1001-5000,1495,bot_like
469,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdtzdy4dlvfxna90pxjuxmkkfvqkjr595sqw5q4m,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
470,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdug54pz4xhn0z0exgx6kune22z0k5xpdqap800k,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,2160,bot_like
471,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdun3wce79ar4cmnl76tyehgha0muqg07gt556gd,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
472,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqduy4r065e9prkxhdnwmzw75dtph3ecu6sfrv9s4,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
473,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdv3msqhwu0eel0cx4vxkhzphyxdxg0p2gcn4zk4,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
474,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdv5f45r3aevly9umatacdzw6x2hmycfss6cstcq,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
475,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdv7nz5efx58k589jup242p9f5lhx9mwgc3rtspx,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
476,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdvehsut0qf0x0n92v22wjx6mu6a4l7hscxasspx,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,bot_like
477,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdvsrtewthjpj9nd03k6xyt8f3nyf0z4lqwh03ur,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1320,bot_like
478,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdvt7epf6qmf9rk9pvdjkptedqx23y7r6czf3svw,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
479,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdw5wngjpd0llhvztxawxx2hkqktr7qqcgtr68xk,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
480,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdw7svu2fzp5uqpu4xfupgkm4xw0zd79agr0jz8p,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,3229,bot_like
481,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdwa7y4etexhlslpeplm2gensrmkpgpfqc5kk4x9,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
482,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdwajunu9xpxxkdcqr50jvf342m9fud2vgncxqt5,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
483,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdwd0h8eflp0j2qee9vtfhyhdtmn3p4wrqzdsaew,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
484,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdwdq3z90xqszqwjcykhqmgl720n4u55nqav6mwe,,ckb-behaviour-dataset-v1,COMPLETE,5000+,265242,bot_like
485,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdwfknw8tnpne8m7pa5mg39xvv7qallxgccrzanp,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
486,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdwhyh3f06wztrf9xlh56pu9nxvgf3k0lqjypm82,,ckb-behaviour-dataset-v1,COMPLETE,5000+,9462,bot_like
487,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdwtq4te2zfzem37hsacgzq4t4y8t8tgmcyy9v3v,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1579,bot_like
488,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdx5m2dx9j9el3arnuntxu5lkfafw4dyxgq357up,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
489,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdxaqe07wj7kc5y9suqc6lkdqz4wm85ltq0ng53r,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
490,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdxzlmuqal6c37hk678qjekya0qjd5m5lq7hhzaq,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
491,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdxzpng0y93mrnmxq0e73j4yu4d3n3mkuqc5r59u,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
492,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdy03jsqq4r873dyqm49pckertnx0qvw0qvde0sg,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
493,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdyat3evqecpgps40knndrh03sue60jlhqn8rk6d,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
494,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdytgmu0z5yskwrnegfptr3n4pcx9d6tlswehku8,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
495,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdywhhfnhv7xz24x9y79yu47u9ugwr8p2sccyn4q,,ckb-behaviour-dataset-v1,COMPLETE,201-500,330,
496,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdzcwm3dgw383w7uv4v9a95jdxtxgzrmdcpxs45n,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
497,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdzm8lk39ashezjh2pdyrdz7nw0j43av9ce3k38n,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
498,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqdzt3t3nzcdsvaxvkqvfn6p3lxdk3f9agguqwlys,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,1001-5000,1443,bot_like
499,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf0j842r3hk86hemuk55flaqcryxy864xgexwhdy,,ckb-behaviour-dataset-v1,COMPLETE,1-10,5,human_like
500,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf0qjxg7cjgp09mt0snk4wehap97200szgrygezm,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
501,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf0qpamhk3hv8a8yv79krku3zfspql7zkq0ddtu4,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,2024,bot_like
502,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf0urdhtn86cykn6v4j6q5cl4l22zpjjfqp3eql2,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,2425,bot_like
503,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf28hye6evgjqwvz29v4fvlpgsc7vsxu5gx5qu2v,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
504,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf2el7rdezj77kunr7ncjup03x55y849rqa5khs6,,ckb-behaviour-dataset-v1,FAILED_RETRY_EXHAUSTED,unknown,,
505,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf2pf3uu524tn9umy7g3gchaa6sgamvs4sx454l6,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
506,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf3agkpt6jcssrkxl8ugdqlkyzdznzd3hqtdvy66,,ckb-behaviour-dataset-v1,COMPLETE,1-10,1,human_like
507,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf3q9e554euxmpqyaju2n3prxl3fxuphqs9l8zmt,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
508,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf455ydn8h64nzx0c8vtn2t5dxcchunfsg75j004,,ckb-behaviour-dataset-v1,COMPLETE,11-50,24,human_like
509,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf4n5g7ce6k9gxgvs7cjc40rk8r0tqtg4qg775ha,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
510,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf4s8sxvjqhp8qpxyqj03kwmry2a43kggq7um8ef,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
511,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf58wgzmhqnal8yulrzn8cmt337wvnhhaclvrhs2,,ckb-behaviour-dataset-v1,COMPLETE,1-10,4,human_like
512,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf68ndqgrm406nmahnk8uyvl6up7hzhgdcjvn87t,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
513,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf6qtawqcsf9ga3yuhh8gfhxuyah7rvtlgzn95vl,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
514,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf70nhxhk4ljdgqd4ef2ndrzka0qda3nlg5ry85g,,ckb-behaviour-dataset-v1,COMPLETE,51-200,123,
515,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf7wdk98y3zdh3cyql86grghqwnen7ks5qzrld2q,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
516,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf874y3dwj99zjh5h9cah9cs5x30e3eajgxyv8lt,,ckb-behaviour-dataset-v1,COMPLETE,5000+,267491,bot_like
517,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf898lf4kmgg2lyz0lm32kcrhn66kt4m6qtsruh0,,ckb-behaviour-dataset-v1,COMPLETE,1-10,4,human_like
518,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf8dmcwxvvdpwl6uefpwajgydh4un9yulqxl5y8f,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1627,bot_like
519,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf92qgru63j60xzf8vy35lgzrq97qf2rtqe7yna8,,ckb-behaviour-dataset-v1,COMPLETE,1-10,2,human_like
520,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf9gpm79hetc79v6ctwyzddhtwe9g6mfmq0sm2ez,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
521,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqf9jwdl03xznuj4m32a9mlc2ejzu3rj3sc2k2ffj,,ckb-behaviour-dataset-v1,COMPLETE,1001-5000,1896,bot_like
522,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfa6eyncm6p5udccsnf2xps3rml9am0tzq0u4tfd,,ckb-behaviour-dataset-v1,COMPLETE,1-10,1,human_like
523,ckb1qzda0cr08m85hc8jlnfp3zer7xulejywt49kt2rr0vthywaa50xwsqfc5kszzn9mc2zycl58v8jjrk9zhmr97cg3ndvfs,,ckb-behaviour-dataset-v1,COMPLETE,unknown,,
